 9/ 8/2000	1PPA 136J +
 9/17/2000	26DA 136J +
 9/23/2000	26DA 136L  
 9/25/2000	26DA 137A  
 9/29/2000	26DA 137A +
10/16/2000	26D9 137A +
10/19/2000	26D9 1386 +
10/23/2000	26D9 1387  
11/ 4/2000	2J79 1387  
11/ 7/2000	2J79 1387 -
11/ 9/2000	2J79 1387  
11/13/2000	2J79 1393  
11/22/2000	2J79 1394 -
12/ 4/2000	2J79 1394  
12/ 8/2000	2J79 13A0  
12/22/2000	2J79 13A1 -
12/23/2000	2J79 13A1  
12/24/2000	3439 13A1  
 1/ 4/2001	3439 13AJ  
 1/11/2001	3439 13AJ +
 1/20/2001	3439 13AL  
 2/ 1/2001	3439 13AL +
 2/ 3/2001	3439 132A +
 2/ 7/2001	3439 132A  
 2/15/2001	3AP9 132A  
 2/19/2001	3AP9 132D -
 3/17/2001	3AP9 132D  
 3/21/2001	3AP9 1320 +
 4/ 6/2001	3AP9 1320  
 4/20/2001	3AP9 1321 -
 4/21/2001	3APA 1321 -
 4/22/2001	3APA 1321  
 5/ 6/2001	3APA 1321 +
 5/21/2001	3APA 1322  
 6/ 6/2001	3APA 132L  
 6/21/2001	3APA 132P -
 7/ 6/2001	3APA 133D -
 7/13/2001	3APA 19PD  
 7/23/2001	3APA 19PE -
 7/30/2001	3APA 19PE  
 8/ 2/2001	3APA 1A08  
 8/14/2001	3APA 1A08 +
 8/23/2001	3APA 1A09  
 8/27/2001	3APA 1A15  
 9/ 1/2001	3APA 1A15 +
 9/ 9/2001	41DA 1A15 +
 9/21/2001	41DA 1A21 +
 9/23/2001	41DA 1A22  
10/15/2001	41DA 1A2L  
10/23/2001	41DA 1A2P -
10/28/2001	487A 1A2P -
11/ 8/2001	487A 1A2P  
11/ 9/2001	487A 1A3D  
11/22/2001	487A 1A3E -
11/27/2001	487A 1A3E  
12/ 2/2001	487A 1A48  
12/ 9/2001	4P3A 1A48  
12/16/2001	4P3A 1A48 +
12/22/2001	4P3A 1A49  
12/26/2001	4P3A 1A55  
 1/ 4/2002	4P3A 1A55 +
 1/19/2002	 4PA 1A61 +
 1/20/2002	 4PA 1A62  
 2/ 4/2002	 4PA 1A62 -
 2/12/2002	 4PA 1A6L -
 2/14/2002	 4PA 1A6L  
 2/19/2002	 4PA 1A6P -
 3/ 2/2002	 DDA 1A6P -
 3/ 8/2002	 DDA 19LD -
 3/12/2002	 DDA 19LD  
 3/21/2002	 DDA 19L0 +
 3/30/2002	 DDA 19L0  
 4/ 1/2002	 DDA 19LE  
 4/13/2002	 DDA 19LE +
 4/14/2002	127A 19LE +
 4/20/2002	127A 19LJ  
 4/26/2002	127A 19P9  
 4/30/2002	127A 19P9 +
 5/21/2002	127A 1A06  
 5/28/2002	193A 1A06  
 6/15/2002	193A 1A12  
 6/22/2002	193A 1A13 -
 7/ 7/2002	193A 1A13  
 7/11/2002	193A 1A1P  
 7/14/2002	1PPA 1A1P  
 7/22/2002	1PPA 1A1P +
 7/23/2002	1PPA 1A20  
 8/ 2/2002	1PPA 20L0  
 8/ 6/2002	1PPA 20L0 +
 8/ 7/2002	1PPA 20LE +
 8/23/2002	1PPA 20LJ  
 8/27/2002	1PPA 20LJ +
 8/30/2002	26DA 20LJ +
 9/ 8/2002	26DA 20P9 +
 9/23/2002	26DA 20PA  
10/ 2/2002	26DA 20PA -
10/11/2002	26DA 20PA  
10/16/2002	2J7A 20PA  
10/24/2002	2J7A 20PD -
11/ 1/2002	2J7A 20PD  
11/19/2002	2J7A 20PD +
11/22/2002	2J7A 20PE  
12/ 2/2002	343A 20PE  
12/ 9/2002	343A 20PE +
12/22/2002	343A 20PJ  
 1/ 8/2003	343A 2109  
 1/17/2003	3APA 2109  
 1/20/2003	3APA 210A -
 2/ 5/2003	3APA 2116 -
 2/13/2003	3APA 2116  
 2/19/2003	3APA 2117 -
 3/ 3/2003	3APA 2123 -
 3/ 5/2003	41DA 2123  
 3/11/2003	41E6 2123  
 3/21/2003	41E6 2118 +
 3/22/2003	41E6 2118  
 3/28/2003	41E6 2124  
 4/ 6/2003	41E6 2124 +
 4/21/2003	41E6 2125  
 4/22/2003	4886 20A1  
 5/16/2003	4886 20AJ  
 5/21/2003	4886 20AL -
 6/ 4/2003	4887 20AL -
 6/10/2003	4887 20DA -
 6/13/2003	4887 20DA  
 6/17/2003	4P47 20DA  
 6/22/2003	4P47 20DD -
 6/29/2003	4P47 20DD  
 7/ 5/2003	4P47 20E7  
 7/14/2003	4P47 20E7 +
 7/23/2003	4P47 20E8  
 7/29/2003	4P47 20J4  
 7/31/2003	4P47 20J4 +
 8/22/2003	4P47 20L0 +
 8/24/2003	4P47 20L1  
 8/27/2003	4P47 27A1  
 9/15/2003	4P3D 27A1  
 9/16/2003	4P3D 27AJ  
 9/23/2003	4P3D 27AL -
10/ 7/2003	4P3D 27AL  
10/10/2003	4P3D 27DA  
10/24/2003	4P3D 27DD  
11/ 3/2003	4P3D 27E7  
11/12/2003	4P3D 27E7 +
11/23/2003	4P3D 27E8  
11/27/2003	4P3D 27J4  
12/ 3/2003	4P3D 27J4 +
12/17/2003	 4PD 27J4 +
12/21/2003	 4PD 27L0 +
12/22/2003	 4PD 27L1  
12/30/2003	 507 27L1  
12/31/2003	 507 27L1 -
 1/14/2004	 507 27L1  
 1/15/2004	 507 27LJ  
 1/21/2004	 507 27LL -
 2/ 3/2004	 DE7 27LL -
 2/ 7/2004	 DE7 27LL  
 2/ 9/2004	 DE7 276A  
 2/19/2004	 DE7 276D -
 2/26/2004	 DE7 276D  
 3/ 6/2004	 DE7 2777  
 3/12/2004	 DE7 2777 -
 3/20/2004	 DE7 276E  
 3/21/2004	1287 276E  
 4/ 1/2004	1287 276E +
 4/ 4/2004	1287 2778 +
 4/13/2004	1287 2778  
 4/20/2004	1287 2779 -
 5/ 7/2004	1947 2779 -
 5/16/2004	1947 2779  
 5/21/2004	1947 277A -
 6/ 6/2004	1947 277A  
 6/20/2004	1947 277A +
 6/21/2004	1947 277D  
 6/24/2004	2007 277D  
 7/ 5/2004	2007 277D +
 7/22/2004	2007 277E  
 7/26/2004	2007 277E +
 8/ 7/2004	2007 2788 +
 8/10/2004	26E7 2788 +
 8/23/2004	26E7 2789  
 8/25/2004	26E7 2789 -
 9/ 7/2004	26E7 2795 -
 9/10/2004	26E7 2795  
 9/23/2004	26E7 2796 -
 9/25/2004	26E7 2L56 -
 9/26/2004	2J87 2L56 -
 9/29/2004	2J87 2L56  
10/ 4/2004	2J87 2L62  
10/16/2004	2J87 2L62 +
10/23/2004	2J87 2L63  
10/29/2004	2J87 2L6P  
11/ 5/2004	2J87 2L6P +
11/11/2004	3447 2L6P +
11/22/2004	3447 2L70  
11/23/2004	3447 2L7E  
12/17/2004	3447 2L88  
12/22/2004	3447 2L89 -
12/26/2004	3D07 2L89 -
 1/10/2005	3D07 2L95  
 1/20/2005	3D07 2L96 -
 1/30/2005	3D07 2L96  
 2/ 3/2005	3D07 2LA2  
 2/ 7/2005	41E7 2LA2  
 2/17/2005	41E7 2LA2 +
 2/19/2005	41E7 2LA3  
 2/27/2005	41E7 2LAP  
 3/ 5/2005	41E7 2LAP -
 3/21/2005	4887 2LA4  
 3/23/2005	4887 2L20  
 4/16/2005	4887 2L2E  
 4/20/2005	4887 2L2J -
 5/ 1/2005	4P47 2L2J -
 5/10/2005	4P47 2L39 -
 5/12/2005	4P47 2L39  
 5/21/2005	4P47 2L3A -
 5/28/2005	4P47 2L3A  
 6/ 4/2005	4P47 2L46  
 6/11/2005	4P47 2L46 +
 6/12/2005	 507 2L46 +
 6/21/2005	 507 2L47  
 6/28/2005	 507 2L53 +
 7/17/2005	 508 2L53 +
 7/23/2005	 508 2L60  
 7/28/2005	 DE8 2L60  
 8/17/2005	 DE8 2L6E  
 8/23/2005	 DE8 2L6J -
 9/ 5/2005	 DE8 2L6J  
 9/12/2005	 DE8 2L79  
 9/21/2005	 DE8 2L79 +
 9/23/2005	 DE8 2L7A  
10/ 8/2005	 DE8 2L86  
10/ 9/2005	 DE8 2L86 +
10/23/2005	 DE8 2L87  
10/26/2005	 DE8 3547  
10/30/2005	 DE8 3547 +
11/ 5/2005	 DE8 3553 +
11/22/2005	 DE8 3554  
11/26/2005	 DE8 3554 -
12/13/2005	 DE8 3554  
12/16/2005	 DE8 3560  
12/22/2005	 DE8 3561 -
 1/ 2/2006	 DE8 3555 -
 1/ 4/2006	 DE8 3555  
 1/20/2006	 DE8 3556 -
 1/23/2006	 DE8 3556  
 2/ 9/2006	 DE8 3556 +
 2/18/2006	1288 3556 +
 2/19/2006	1288 3557  
 3/ 5/2006	1288 3563  
 3/21/2006	1288 3558 +
 4/ 6/2006	1288 3564 +
 4/14/2006	1948 3564 +
 4/17/2006	1948 3564  
 4/20/2006	1948 3565 -
 5/ 3/2006	1948 34L1 -
 5/ 5/2006	1948 34L1  
 5/20/2006	1948 34L1 +
 5/21/2006	1948 34L2  
 5/30/2006	1948 34LL  
 6/ 3/2006	1948 34LL +
 6/ 4/2006	2008 34LL +
 6/22/2006	2008 34LP  
 6/24/2006	2008 34PD  
 6/29/2006	2008 34PD +
 7/11/2006	2008 34PD  
 7/19/2006	2008 3507  
 7/23/2006	26E8 3508 -
 8/11/2006	26E8 3508  
 8/13/2006	26E8 3514  
 8/23/2006	26E8 3515 -
 8/28/2006	26E8 3515  
 9/ 6/2006	26E8 3521  
 9/ 8/2006	2J88 3521  
 9/13/2006	2J88 3521 +
 9/23/2006	2J88 3522  
 9/30/2006	2J88 352L  
10/ 2/2006	2J88 352L +
10/24/2006	3448 353D  
11/17/2006	3448 3547  
11/22/2006	3448 3548 -
11/24/2006	3448 3E08 -
12/ 6/2006	3D08 3E08 -
12/ 8/2006	3D08 3E08  
12/11/2006	3D08 3E14  
12/22/2006	3D08 3E15 -
12/28/2006	3D08 3E15  
 1/ 4/2007	3D08 3E21  
 1/15/2007	3D08 3E21 +
 1/17/2007	41E8 3E21 +
 1/20/2007	41E8 3E22  
 1/28/2007	41E8 3E2L  
 2/ 2/2007	41E8 3E2L +
 2/19/2007	41E8 3E2P  
 2/21/2007	41E8 3DAD  
 2/26/2007	4888 3DAD  
 2/27/2007	4888 3DAD -
 3/18/2007	4888 3DD7  
 3/21/2007	4888 3DAE +
 4/ 6/2007	4P48 3DAE +
 4/11/2007	4P48 3DAE  
 4/12/2007	4P48 3DD8  
 4/20/2007	4P48 3DD9 -
 4/27/2007	4P48 3DD9  
 5/ 8/2007	4P48 3DE5  
 5/11/2007	4P48 3DE5 +
 5/16/2007	 508 3DE5 +
 5/21/2007	 508 3DE6  
 5/29/2007	 508 3DE6 +
 6/ 6/2007	 508 3DJ2 +
 6/22/2007	 508 3DJ3  
 6/25/2007	 DE8 3DJ3  
 7/15/2007	 DE8 3DJP  
 7/23/2007	 DE8 3DL0 -
 8/ 5/2007	 DE8 3DL0  
 8/ 7/2007	1288 3DL0  
 8/ 9/2007	1288 3DJ4  
 8/20/2007	1288 3DJ4 +
 8/24/2007	1288 3DJ5  
 9/ 3/2007	1289 3DJ5  
 9/ 6/2007	1289 3DJ5 +
 9/23/2007	1289 3DJ6  
 9/28/2007	1289 3DJ6 +
 9/29/2007	1949 3DJ6 +
10/ 8/2007	1949 3DL2 +
10/24/2007	1949 3DL3 -
11/ 9/2007	1949 3DLP -
11/11/2007	1949 3DLP  
11/23/2007	1949 3DP0 -
12/ 2/2007	1949 3DP0  
12/ 6/2007	1949 3DPE  
12/19/2007	1949 42DE  
12/21/2007	1949 42DE +
12/22/2007	1949 42DJ  
12/31/2007	1949 42E9  
 1/ 1/2008	1289 42E9  
 1/ 8/2008	1289 42E9 +
 1/21/2008	1289 42EA  
 1/24/2008	1289 42J6  
 1/26/2008	1319 42J6  
 2/18/2008	1319 42L2  
 2/19/2008	1319 42L3 -
 3/ 4/2008	19J9 42L3 -
 3/13/2008	19J9 42LP -
 3/15/2008	19J9 42LP  
 3/20/2008	19J9 42L4 +
 4/ 3/2008	19J9 42L4  
 4/ 6/2008	19J9 4260  
 4/18/2008	19J9 4260 +
 4/20/2008	19J9 4261  
 5/ 1/2008	19J9 426J  
 5/ 3/2008	19J9 426J +
 5/10/2008	2099 426J +
 5/21/2008	2099 426L  
 5/25/2008	2099 427A  
 6/14/2008	2009 427A  
 6/18/2008	2009 4286  
 6/21/2008	2009 4287 -
 7/ 2/2008	26E9 4287 -
 7/11/2008	26E9 4287  
 7/13/2008	26E9 4293  
 7/22/2008	26E9 4294 -
 7/26/2008	26E9 4294  
 8/ 6/2008	26E9 42A0  
 8/10/2008	26E9 42A0 +
 8/19/2008	2J89 42A0 +
 8/23/2008	2J89 42A1  
 8/29/2008	2J89 42A1 +
 8/31/2008	2J89 42AJ +
 9/23/2008	2J89 42AL  
 9/24/2008	2J89 42DA  
10/ 4/2008	3449 42DA  
10/19/2008	3449 42E6  
10/23/2008	3449 42E7 -
11/ 5/2008	3449 42E7  
11/13/2008	3449 42J3  
11/16/2008	3D09 42J3  
11/22/2008	3D09 42J4 -
11/23/2008	3D09 42J4  
11/27/2008	3D99 42J4  
12/ 8/2008	3D99 42L0  
12/12/2008	3D99 42L0 +
12/22/2008	3D99 42L1  
12/27/2008	4259 42L1  
 1/ 1/2009	4259 42L1 +
 1/ 4/2009	4259 42LJ +
 1/ 6/2009	4259 49AJ +
 1/20/2009	4259 49AL  
 1/21/2009	4259 49AL -
 2/ 3/2009	4259 492A -
 2/ 5/2009	4919 492A -
 2/15/2009	4919 492A  
 2/19/2009	4919 492D -
 3/ 9/2009	4919 492D  
 3/15/2009	4PJ9 492D  
 3/20/2009	4PJ9 4920 +
 3/26/2009	4PJ9 4920  
 4/10/2009	4PJ9 4920 +
 4/12/2009	4PJ9 49A4 +
 4/20/2009	4PJ9 49A5  
 4/23/2009	 599 49A5  
 4/24/2009	 599 4921  
 5/ 1/2009	 599 4921 +
 5/14/2009	 599 4921  
 5/21/2009	 599 4922 -
 6/ 1/2009	 E59 4922 -
 6/ 6/2009	 E59 492L -
 6/14/2009	 E59 492L  
 6/21/2009	 E59 492P -
 7/ 4/2009	 E59 492P  
 7/ 5/2009	 E59 493D  
 7/12/2009	1319 493D  
 7/18/2009	1319 493D +
 7/23/2009	1319 493E  
 8/ 1/2009	1319 4948  
 8/ 3/2009	1319 4948 +
 8/23/2009	1319 4949  
 8/26/2009	19J9 4949 +
 8/27/2009	19J9 4955 +
 9/18/2009	19J9 4955  
 9/21/2009	19J9 4961  
 9/23/2009	19J9 4962 -
10/10/2009	19J9 4962  
10/15/2009	19J9 496L  
10/17/2009	2099 496L  
10/23/2009	2099 496P -
10/28/2009	2099 496P  
10/30/2009	209A 496P  
11/ 8/2009	209A 497D  
11/16/2009	209A 497D +
11/22/2009	209A 497E  
12/ 2/2009	209A 4988  
12/ 6/2009	209A 4988 +
12/22/2009	209A 4989  
12/26/2009	209A 4995  
 1/18/2010	209A 5055  
 1/19/2010	209A 5061  
 1/20/2010	209A 5062 -
 2/10/2010	209A 5062  
 2/12/2010	209A 506L  
 2/19/2010	209A 506P -
 3/ 2/2010	209A 506P  
 3/ 8/2010	209A 4PLD  
 3/18/2010	209A 4PLD -
 3/21/2010	209A 4PL0  
 4/ 1/2010	209A 4PLE  
 4/ 3/2010	209A 4PLE +
 4/ 8/2010	2099 4PLE +
 4/20/2010	2099 4PLJ  
 4/25/2010	2099 4PP9  
 5/20/2010	2099 5005  
 5/21/2010	2099 5006 -
 5/28/2010	2015 5006 -
 6/ 6/2010	2015 05E6 -
 6/ 7/2010	26J5 05E6 -
 6/10/2010	26J5 05E6  
 6/14/2010	26J5 05J2  
 6/21/2010	26J5 05J3 -
 6/25/2010	26J5 05J3  
 7/10/2010	26J5 05JP +
 7/22/2010	26J6 05JP +
 7/23/2010	26J6 05L0  
 7/28/2010	26J6 05L0 +
 7/30/2010	2J96 05L0 +
 8/ 7/2010	2J96 05LE +
 8/14/2010	2L1A 05LE +
 8/23/2010	2L1A 05LJ  
 9/ 9/2010	2L1A 5039  
 9/15/2010	34JA 5039  
 9/23/2010	34JA 503A -
10/ 4/2010	34JA 503A  
10/21/2010	34JA 503A +
10/24/2010	34JA 503D  
10/28/2010	3D9A 503D  
11/ 8/2010	3D9A 502P  
11/ 9/2010	3D9A 502P +
11/22/2010	3D9A 5030  
11/30/2010	3D9A 503E  
12/ 1/2010	3D9A 503E +
12/ 8/2010	425A 503E +
12/19/2010	425A 503E  
12/22/2010	425A 503J -
 1/ 8/2011	425A 5049 -
 1/13/2011	425A 5049  
 1/16/2011	491A 5049  
 1/20/2011	491A 504A -
 1/23/2011	491A 060A -
 2/ 4/2011	491A 0616  
 2/19/2011	491A 0617 -
 2/22/2011	491A 0617  
 2/23/2011	4PJA 0617  
 3/ 2/2011	4PJA 0623  
 3/10/2011	4PJA 0623 -
 3/12/2011	4P56 0623 -
 3/21/2011	4P56 0618  
 3/27/2011	4P56 0624  
 4/ 2/2011	 516 0624  
 4/ 5/2011	 516 06D4  
 4/20/2011	 516 06D5 -
 4/21/2011	 516 0631 -
 5/11/2011	 DJ6 0631 -
 5/16/2011	 DJ6 063J  
 5/21/2011	 DJ6 063L -
 6/ 3/2011	 DJ6 063L  
 6/ 5/2011	 DJ6 0EPL  
 6/10/2011	 DJ6 0J0A  
 6/17/2011	 DJ6 0J0A +
 6/21/2011	1296 0J0A +
 6/22/2011	1296 0J0D  
 7/ 2/2011	1296 0J0D +
 7/ 4/2011	1296 0J17 +
 7/23/2011	1296 0J18  
 7/29/2011	1296 0J24 +
 8/ 3/2011	1956 0J24 +
 8/ 5/2011	1956 0E94 +
 8/ 8/2011	1956 0E94  
 8/22/2011	1956 0EA0  
 8/23/2011	1956 0EA1 -
 9/ 9/2011	1956 0EA1  
 9/15/2011	1956 0EAJ  
 9/19/2011	2016 0EAJ  
 9/23/2011	2016 0EAL -
 9/26/2011	2016 0EAL  
10/ 9/2011	2016 0EDA  
10/13/2011	2016 0EDA +
10/24/2011	2016 0EDD  
11/ 2/2011	2016 0EE7  
11/ 3/2011	2016 0EE7 +
11/11/2011	26J6 0EE7 +
11/23/2011	26J6 0EE8  
11/27/2011	26J6 0EJ4  
12/21/2011	26J6 0EL0  
12/22/2011	26J6 0EL1 -
 1/ 8/2012	26J6 0EL1  
 1/14/2012	26J6 0ELJ  
 1/21/2012	26J6 0ELL -
 1/28/2012	26J6 0ELL  
 2/ 4/2012	26J6 0J7L  
 2/ 8/2012	26J6 0EPA  
 2/14/2012	26J6 0EPA +
 2/19/2012	26J6 0EPD  
 3/ 2/2012	26J6 0EPD -
 3/ 5/2012	26J6 0J07 -
 3/20/2012	26J6 0EPE  
 3/24/2012	26J6 0EPE +
 4/ 4/2012	26J6 0J08 +
 4/17/2012	26J6 0J08  
 4/20/2012	26J6 0J09 -
 5/ 9/2012	26J6 0J09  
 5/21/2012	26J6 0J0A -
 5/24/2012	26J6 0J0A  
 6/ 7/2012	26J6 0J0A +
 6/12/2012	26J6 13EA +
 6/21/2012	26J6 13ED  
 6/26/2012	26J6 13ED +
 7/ 4/2012	2J96 13ED +
 7/22/2012	2J96 13EE  
 8/ 8/2012	2J96 13J8  
 8/23/2012	2J96 13J9 -
 8/24/2012	3456 13J9 -
 9/ 1/2012	3456 13J9  
 9/ 7/2012	3456 13L5  
 9/17/2012	3456 13L5 +
 9/23/2012	3456 13L6  
10/ 3/2012	3456 13P2  
10/ 5/2012	3456 13P2 +
10/ 6/2012	3457 13P2 +
10/ 7/2012	3D17 13P2 +
10/23/2012	3D17 13P3  
10/29/2012	3D17 13PP +
11/14/2012	3D17 13PP  
11/17/2012	41J7 13PP  
11/22/2012	41J7 140E -
12/11/2012	41J7 140E  
12/16/2012	41J7 1418  
12/21/2012	41J7 1419 -
12/26/2012	4897 1419 -
 1/ 1/2013	4897 1419  
 1/ 9/2013	4897 1425  
 1/19/2013	4897 1425 +
 1/20/2013	4897 1426  
 2/ 2/2013	4P57 1432  
 2/ 6/2013	4P57 1432 +
 2/19/2013	4P57 1433  
 2/26/2013	4P57 143P  
 3/12/2013	 517 143P  
 3/20/2013	 517 1434 +
 3/22/2013	 517 13D0 +
 4/14/2013	 517 13D0  
 4/15/2013	 517 13DE  
 4/20/2013	 DJ7 13DJ -
 5/ 2/2013	 DJ7 13DJ  
 5/10/2013	 DJ7 13E9  
 5/16/2013	 DJ7 13E9 +
 5/21/2013	 DJ7 13EA  
 5/31/2013	1297 13EA +
 6/ 3/2013	1297 13J6 +
 6/21/2013	1297 13J7  
 6/26/2013	1297 1A97  
 6/28/2013	1297 1AA3  
 7/14/2013	1957 1AA3  
 7/23/2013	1957 1AD0 -
 8/ 9/2013	1957 1AD0  
 8/17/2013	1957 1ADE  
 8/23/2013	1957 1ADJ -
 8/24/2013	1957 1ADJ  
 8/28/2013	2017 1ADJ  
 9/ 9/2013	2017 1ADJ +
 9/11/2013	2017 1AE9 +
 9/23/2013	2017 1AEA  
 9/29/2013	2017 1AEA +
10/ 8/2013	2017 1AJ6 +
10/15/2013	26J7 1AJ6 +
10/23/2013	26J7 1AJ7  
11/ 5/2013	26J7 1AL3  
11/22/2013	26J7 1AL4 -
12/ 5/2013	26J7 1AL4  
12/ 8/2013	2J97 1AL4  
12/22/2013	2J97 1AL5 -
12/24/2013	2J97 1AL5  
 1/12/2014	2J97 1AL5 +
 1/20/2014	2J97 1AL6  
 2/ 1/2014	2J97 1AL6 +
 2/13/2014	2J97 1AL6  
 2/19/2014	2J97 1AL7 -
 3/ 6/2014	2J97 1AP3 -
 3/18/2014	2J97 1AP3  
 3/21/2014	2J97 1AL8 +
 4/ 6/2014	2J97 1AP4 +
 4/ 8/2014	2J97 1AP4  
 4/20/2014	2J97 1AP5 -
 4/23/2014	2J97 1AP5  
 5/ 3/2014	2J97 1A71  
 5/ 8/2014	2J97 1A71 +
 5/21/2014	2J97 1A72  
 5/29/2014	2J97 1A7L +
 6/17/2014	2J97 1A7L  
 6/21/2014	2J97 1A7P -
 6/24/2014	2J97 1A8D -
 7/13/2014	2J97 1A8D  
 7/16/2014	2J97 214D  
 7/19/2014	2J97 2157  
 7/23/2014	2J97 2158 -
 7/26/2014	3457 2158 -
 8/ 1/2014	3457 2158  
 8/12/2014	3457 2164  
 8/16/2014	3457 2164 +
 8/23/2014	3457 2165  
 9/ 2/2014	3457 2165 +
 9/ 6/2014	3457 2171 +
 9/14/2014	3D17 2171 +
 9/23/2014	3D17 2172  
 9/28/2014	3D17 2172 +
 9/30/2014	3D17 217L +
10/11/2014	3D17 217L  
10/23/2014	3D17 217P -
10/24/2014	3D17 218D -
10/26/2014	41J7 218D -
11/ 9/2014	41J7 218D  
11/17/2014	41J7 2197  
11/22/2014	41J7 2198 -
11/28/2014	41J7 2198  
12/ 5/2014	4897 2198  
12/11/2014	4897 21A4  
12/17/2014	4897 21A4 +
12/22/2014	4897 21A5  
12/24/2014	4898 21A5  
 1/ 4/2015	4898 21D1  
 1/ 5/2015	4898 21D1 +
 1/12/2015	4P58 21D1 +
 1/20/2015	4P58 21D2  
 1/28/2015	4P58 21DL  
 2/19/2015	4P58 21DP -
 2/20/2015	 518 21DP -
 2/21/2015	 518 213D -
 3/13/2015	 518 213D  
 3/17/2015	 518 2147  
 3/21/2015	 518 213E +
 3/31/2015	 518 213E  
 4/ 1/2015	 DJ8 213E  
 4/12/2015	 DJ8 2148  
 4/15/2015	 DJ8 2148 +
 4/20/2015	 DJ8 2149  
 5/ 1/2015	 DJ8 2149 +
 5/ 8/2015	 DJ8 2155 +
 5/12/2015	1298 2155 +
 5/21/2015	1298 2156  
 6/ 6/2015	1298 2162  
 6/15/2015	1297 2162  
 6/22/2015	1297 2163 -
 6/25/2015	1957 2163 -
 7/ 9/2015	1957 2163  
 7/19/2015	1957 216P  
 7/23/2015	1957 2170 -
 7/24/2015	1957 2170  
 8/ 1/2015	1957 2164  
 8/ 8/2015	1957 2164 +
 8/ 9/2015	2017 2164 +
 8/11/2015	2017 2824 +
 8/23/2015	2017 2825  
 8/28/2015	2017 2825 +
 9/18/2015	2018 2825 +
 9/23/2015	2018 2826  
 9/25/2015	26J8 2826  
10/ 9/2015	26J8 2832  
10/24/2015	26J8 2833 -
11/ 2/2015	26J8 2833  
11/ 9/2015	26J8 283P  
11/13/2015	2J98 283P  
11/21/2015	2J98 283P +
11/23/2015	2J98 2840  
12/ 5/2015	2J98 284E  
12/10/2015	2J98 284E +
12/22/2015	2J98 284J  
12/30/2015	2J98 2859  
 1/ 2/2016	2J98 2859 +
 1/ 4/2016	3458 2859 +
 1/ 9/2016	3458 2859  
 1/21/2016	3458 285A -
 1/24/2016	3458 2866 -
 2/14/2016	3458 2866  
 2/17/2016	3458 2872  
 2/19/2016	3458 2873 -
 3/ 5/2016	3458 2873  
 3/ 6/2016	3D18 2873  
 3/12/2016	3D18 287P  
 3/20/2016	3D18 2874 +
 3/22/2016	3D18 2874  
 4/ 6/2016	3D18 27P0 +
 4/20/2016	3D18 27P1  
 4/30/2016	3D18 27PJ  
 5/21/2016	3D18 27PL -
 5/24/2016	3D18 280A -
 5/28/2016	3458 280A -
 6/13/2016	3458 280A  
 6/18/2016	3458 2816  
 6/21/2016	3458 2817 -
 6/30/2016	3458 2817  
 7/12/2016	3458 2823  
 7/14/2016	3458 2823 +
 7/22/2016	3458 2824  
 7/31/2016	3458 2824 +
 8/ 3/2016	3D18 2824 +
 8/ 6/2016	3D18 2830 +
 8/23/2016	3D18 2831  
 8/30/2016	3D18 283J  
 9/ 9/2016	3D18 2LPJ  
 9/23/2016	3D18 2LPL -
 9/24/2016	3D18 2P0A -
 9/27/2016	41J8 2P0A -
10/ 7/2016	41J8 2P0A  
10/18/2016	41J8 2P16  
10/23/2016	41J8 2P17 -
10/25/2016	41J8 2P17  
11/ 9/2016	4898 2P17  
11/12/2016	4898 2P23  
11/13/2016	4898 2P23 +
11/22/2016	4898 2P24  
12/ 3/2016	4898 2P24 +
12/ 8/2016	4898 2P30 +
12/19/2016	4P58 2P30 +
12/21/2016	4P58 2P31  
 1/ 3/2017	4P58 2P3J  
 1/ 5/2017	4P58 2P3J -
 1/13/2017	4P58 2P3J  
 1/20/2017	4P58 2P3L -
 1/28/2017	 518 2P3L -
 2/ 4/2017	 518 2LDA -
 2/ 7/2017	 518 2LDA  
 2/18/2017	 518 2LDD -
 2/26/2017	 518 2LDD  
 3/10/2017	 DJ8 2LDD  
 3/14/2017	 DJ8 2LDD -
 3/20/2017	 DJ8 2LD0  
 4/ 1/2017	 DJ8 2LD0 +
 4/ 3/2017	 DJ8 2P34 +
 4/20/2017	 DJ8 2P35  
 4/21/2017	1298 2P35 -
 4/29/2017	1298 2LD1 -
 5/16/2017	1298 2LD1  
 5/21/2017	1298 2LD2 -
 6/ 5/2017	1958 2LD2 -
 6/ 6/2017	1958 2LDL -
 6/ 7/2017	1958 2LDL  
 6/21/2017	1958 2LDP  
 7/ 5/2017	1958 2LED  
 7/ 6/2017	1958 2LED +
 7/21/2017	2018 2LED +
 7/23/2017	2018 2LEE  
 7/26/2017	2018 2LEE +
 8/ 1/2017	2018 2LJ8 +
 8/23/2017	2018 2LJ9  
 8/26/2017	2018 2LL5  
 9/ 1/2017	2018 2LL5 -
 9/ 5/2017	26J8 2LL5 -
 9/10/2017	26J8 2LL5  
 9/20/2017	26J8 2LP1  
 9/23/2017	26J8 2LP2 -
 9/30/2017	26J8 2LP2  
10/11/2017	26J8 35D2  
10/14/2017	26J8 35DL  
10/17/2017	26J8 35DL +
10/23/2017	2J98 35DP  
11/ 6/2017	2J98 35DP +
11/ 7/2017	2J98 35ED +
11/22/2017	2J98 35EE  
12/ 1/2017	2J98 35J8  
12/ 9/2017	3458 35J8  
12/20/2017	3459 35J8  
12/22/2017	3459 35J9 -
